time,y_1,y_2,width,y
1135,8.946,9.289,2,7.212000000000001
375,9.417,7.36,3,9.455
845,8.095,8.639,2,8.344
875,9.888,10.7025,3,10.8933333333
930,11.860999999999999,11.860999999999999,3,12.644
1380,2.2,3.1430000000000002,3,2.178
795,9.445,7.672999999999999,2,8.929
460,13.800999999999998,14.35,2,13.462
815,7.6770000000000005,7.49,2,8.517000000000001
965,17.750999999999998,13.806,3,27.561
285,2.472,2.14125,3,2.9766666667000004
825,9.902000000000001,10.645999999999999,2,10.86125
595,8.307,8.111,2,6.938
355,8.899,8.782,2,9.861
540,11.833,11.494000000000002,3,10.482999999999999
935,10.344000000000001,12.523,2,10.537
515,3.8014285714,6.249,3,6.0425
285,4.556,4.838,2,4.89
945,13.23,10.77875,3,12.401111111099999
680,7.266,7.606,2,8.856
625,9.235,9.656,3,8.577
1225,5.183,5.1666666667,3,5.303999999999999
1065,13.645999999999999,13.645999999999999,3,13.878
1135,6.402,8.299,3,8.138
30,0.644,0.42,2,1.072
1260,2.3169999999999997,2.439,2,2.972
115,0.8109999999999999,0.667,3,0.5
650,6.961,8.801,2,9.139
585,10.715,12.339,3,11.124
1025,12.926666666700001,15.033,3,12.684000000000001
220,0.5720000000000001,1.412,2,1.445
320,5.8660000000000005,5.204,3,7.155
360,3.1289999999999996,4.6175,3,3.623
1295,6.082999999999999,7.261,3,6.577999999999999
935,22.055,20.905,3,23.721999999999998
665,10.829,8.655,3,8.566
70,0.606,0.606,3,1.008
555,4.506,4.477,3,3.9
1400,1.7169999999999999,2.213,3,1.473
670,8.41,11.366,3,9.39
45,0.439,0.506,3,0.344
1110,10.36,10.684000000000001,3,9.033
515,4.088,4.808888888899999,3,5.79
1310,2.9219999999999997,3.34,2,2.968
1070,16.801,18.227999999999998,3,18.711
370,9.177999999999999,8.25,3,8.889
290,4.583,5.56,3,5.355
740,6.5228571428999995,6.5125,3,8.20875
40,0.7855555556,0.75,3,0.6685714286
960,13.66,12.822000000000001,2,11.855
340,6.02,6.02,3,5.85
495,12.533,12.172,3,11.254000000000001
1200,5.835,6.441,2,6.801
305,3.05625,2.5866666667,3,2.4842857143
1035,30.326999999999998,19.977999999999998,3,18.166
640,8.417,9.406,3,8.972000000000001
395,13.012,12.517000000000001,3,13.25
565,5.151,5.715,3,5.818
60,0.455,0.649,2,0.5922222222
1005,20.173,28.256,3,22.643
210,0.222,0.516,3,0.7440000000000001
1140,7.622000000000001,9.111,3,8.84
1135,9.36875,8.34,3,5.783333333300001
1295,3.784,4.7166666667,3,5.9311111111
870,13.323,9.738999999999999,2,11.115
1150,8.277999999999999,9.011000000000001,3,10.527999999999999
340,8.601,9.007,2,9.127
1385,1.256,1.295,2,1.389
280,5.882000000000001,3.285,2,4.65
1355,2.4330000000000003,3.2680000000000002,3,2.3516666667
350,6.266,4.838,3,4.677
275,4.133,2.64,3,4.3839999999999995
235,1.1,0.946,3,0.516
815,9.218,7.567,2,10.645999999999999
380,9.4,11.372,2,8.706
1360,2.862,3.5439999999999996,3,3.7060000000000004
650,5.2775,5.55625,3,4.402222222200001
410,15.705,14.888,3,17.695
1375,2.0471428571,2.3711111111000003,3,3.0475
345,4.838,4.75,3,6.266
805,12.049000000000001,13.571,3,10.767999999999999
200,0.9688888889,0.7609999999999999,2,0.44
195,0.672,0.9440000000000001,2,0.698
965,12.9225,11.5677777778,3,10.6514285714
1090,13.755999999999998,14.378,3,13.112
1055,14.522,13.289000000000001,3,13.5922222222
30,1.413,1.413,3,0.6177777778
1415,0.8333333333,1.195,3,1.1111111111
505,5.60375,4.86,3,4.808888888899999
775,8.3328571429,6.8885714286,3,6.535
1305,3.34,2.4130000000000003,2,2.9219999999999997
1015,13.495,13.595999999999998,3,13.64
770,6.85375,6.85375,3,6.691111111100001
110,0.478,0.478,3,0.9
520,6.0425,3.8014285714,3,6.646
615,5.28625,4.8044444444,3,5.6055555556
825,8.794,10.146,2,8.516
1310,2.9330000000000003,3.588,3,3.3
715,5.922000000000001,9.029,2,7.746
725,9.011000000000001,11.110999999999999,3,11.693
550,9.806000000000001,10.962,3,8.684
205,0.978,0.937,2,0.47700000000000004
1005,17.463,19.656,3,18.296
180,0.54125,0.45125,3,0.2288888889
1355,6.182,4.51,3,6.056
1060,13.572000000000001,13.572000000000001,3,13.645999999999999
695,9.095,12.083,3,9.361
1400,1.9040000000000001,2.467,3,1.794
365,6.556,9.861,2,7.127000000000001
655,9.35,10.755999999999998,3,8.655
180,0.32,0.84,3,0.355
85,0.444,0.6,3,0.5
170,0.6829999999999999,1.056,3,1.012
55,0.8440000000000001,0.594,2,0.5
780,10.639000000000001,12.872,3,12.712
880,13.638,11.204,3,14.667
150,0.23399999999999999,0.23399999999999999,3,0.623
105,0.17333333329999998,0.17333333329999998,3,0.478
810,7.767,7.767,3,7.489
1010,12.915999999999999,15.901,2,12.005999999999998
575,4.255,4.9433333333,3,5.0328571429
685,5.1966666667000005,6.7542857143,3,5.904285714299999
415,9.516,11.783,2,9.467
570,7.678,9.655,2,7.751
740,12.628,13.339,3,13.878
405,6.5988888888999995,6.099,3,6.211
715,8.484,7.891,2,6.311
1150,7.511,5.894,3,6.671
610,4.25625,4.25625,3,5.44375
775,9.878,9.611,2,6.638
1360,4.033,3.943,3,4.093
970,10.289000000000001,12.135,2,12.958
845,13.218,12.685,3,13.255999999999998
810,7.362,6.5188888889,3,6.777
1185,6.129,5.401,2,4.534
1205,6.801,5.835,2,5.228
1120,9.922,12.401,3,10.377
1265,5.2170000000000005,5.2170000000000005,3,4.9719999999999995
370,8.855,8.027000000000001,3,9.927999999999999
80,0.37799999999999995,0.37799999999999995,3,0.516
1150,5.54,6.345,2,5.641
215,0.9,0.9,3,1.084
1045,25.034000000000002,20.372,3,22.131999999999998
1415,2.779,2.5069999999999997,3,2.094
175,0.7888888889,0.1666666667,2,0.37200000000000005
660,7.917000000000001,10.04,3,11.366
465,7.4183333333000006,6.23,3,7.135555555599999
1165,9.389,8.816,3,9.145
1275,7.656000000000001,6.994,3,7.232
595,4.694,4.346,3,4.533
1050,14.845555555599999,17.32,3,16.7071428571
1035,20.178,20.027,3,25.118000000000002
1360,2.6422222222,2.6422222222,3,3.062
1125,8.921,8.921,3,9.323
365,4.185,4.185,3,4.422
1305,3.801,3.35,2,2.977
935,13.85,12.689,2,14.54
225,1.2588888889,1.2588888889,3,0.9890000000000001
1315,6.5329999999999995,5.905,3,5.472
1365,4.093,4.033,3,3.005
945,14.399000000000001,10.537,2,11.947000000000001
1380,1.8,3.582,3,2.782
670,9.861,6.712999999999999,2,8.556000000000001
885,12.099,11.29,2,9.584
1070,12.18,15.265999999999998,3,12.955
760,13.665999999999999,11.477,3,12.927999999999999
695,10.573,12.482999999999999,3,13.638
470,7.065,6.056,3,5.712999999999999
1180,6.211,5.8839999999999995,2,5.872000000000001
460,17.399,19.877,3,19.082
415,16.066,17.255,3,13.895
1280,4.5942857143,4.7044444444,3,4.435
0,1.194,1.194,3,1.35
1375,5.022,6.282,3,4.821000000000001
320,6.832999999999999,7.193,2,7.877999999999999
625,7.21,6.64,2,5.056
750,7.6188888889,7.676666666699999,3,6.772
800,6.785,6.785,3,7.7588888889
1145,9.011000000000001,8.567,3,8.277999999999999
20,0.828,0.645,3,1.2770000000000001
1330,6.027,8.167,3,5.449
300,2.234,2.234,3,2.56
230,1.4680000000000002,0.878,3,1.085
1290,7.261,7.439,3,6.082999999999999
985,16.2628571429,16.2628571429,3,15.625
565,9.567,8.728,2,7.895
1370,1.4669999999999999,2.04,2,1.845
285,4.65,5.882000000000001,2,5.055
670,9.339,7.627999999999999,2,7.545
1365,1.633,1.344,2,2.339
240,0.789,1.55,3,1.556
0,0.863,1.528,3,1.51
90,0.534,0.534,3,0.639
1335,2.75,2.95125,3,3.245
480,10.012,11.128,2,12.827
625,4.2775,4.4122222222000005,3,4.5233333333
275,3.285,3.556,2,5.882000000000001
515,12.035,8.652000000000001,2,10.145
870,10.7025,8.5,3,9.888
245,1.251,1.639,2,1.79
65,0.5811111111,0.4755555556,2,0.41600000000000004
740,12.439,9.982000000000001,3,11.833
1190,3.5839999999999996,5.437,2,4.5280000000000005
665,11.366,7.917000000000001,3,8.41
225,1.23625,0.9057142856999999,3,1.0833333333
230,1.0833333333,1.23625,3,0.48666666670000003
1260,5.723,6.149,3,5.832999999999999
165,1.056,0.528,3,0.6829999999999999
230,0.946,0.785,3,1.1
610,6.3389999999999995,7.061,2,7.472
1265,6.354,6.155,3,7.045
195,0.605,0.1675,3,0.735
695,5.0866666667,5.904285714299999,3,5.5
205,0.649,0.698,2,0.6111111111
270,2.327,1.33,3,2.029
650,7.816,9.652000000000001,2,6.023
1135,8.051,8.051,3,7.382999999999999
140,0.312,0.28800000000000003,3,0.15
115,1.01,0.789,3,0.26375
1245,4.306,4.482,2,3.128
1175,9.265,8.856,3,7.577000000000001
1095,13.112,13.755999999999998,3,11.923
220,0.484,0.828,3,1.016
530,6.707000000000001,5.961,3,5.872999999999999
455,6.3388888889,7.289,3,6.674444444400001
325,8.094,5.566,3,5.978
1170,6.015,5.55,3,6.612
50,0.6244444444,0.6685714286,3,1.056
1350,3.045,2.6914285714,3,2.807
1090,11.044,11.044,3,11.960999999999999
895,9.755,9.584,2,10.389000000000001
675,9.39,8.41,3,10.761
660,6.029,6.029,3,4.773
1410,1.3659999999999999,1.473,3,1.538
235,1.4880000000000002,1.2329999999999999,2,1.639
785,12.712,10.639000000000001,3,11.567
1255,2.439,4.439,2,2.3169999999999997
545,10.482999999999999,11.833,3,10.327
325,7.877999999999999,6.832999999999999,2,8.744
330,7.678999999999999,6.428,2,9.618
645,9.895,9.783999999999999,3,10.017999999999999
115,0.8220000000000001,0.917,3,0.545
625,5.417000000000001,5.445,3,5.694
990,13.227,11.923,2,12.216
675,5.6375,6.449,3,6.876666666699999
420,14.337,17.695,3,13.356
1240,4.567,4.195,3,3.889
470,7.178,7.178,3,6.44625
665,5.773,5.5,3,6.449
1410,2.05,2.155,3,2.115
1100,11.923,13.112,3,10.684000000000001
855,8.266,8.344,2,8.738999999999999
420,13.895,16.066,3,12.405
1220,5.1666666667,5.8,3,5.183
985,15.2,13.05,3,12.794
1080,13.288,13.288,3,12.182
925,7.388999999999999,11.655999999999999,3,12.39
1415,2.115,2.05,3,2.35
285,3.0425,2.43,3,2.6439999999999997
1155,9.077,9.14,3,8.816
5,0.8390000000000001,0.8390000000000001,3,0.622
260,1.011,1.0677777778,3,1.33
40,0.5975,0.5975,3,1.0925
1215,8.355,8.522,3,6.955
300,5.171,4.445,2,4.599
1040,14.524000000000001,13.234000000000002,2,13.774000000000001
830,13.248,13.772,3,13.210999999999999
205,0.516,0.43799999999999994,3,0.222
140,0.2655555556,0.4144444444,2,0.228
755,6.772,7.6188888889,3,5.318
1400,3.616,3.071,3,2.6289999999999996
590,5.355,5.6111111111000005,3,5.305
1125,9.117,8.711,3,10.017000000000001
815,9.1028571429,6.735,3,10.938888888900001
485,17.695999999999998,20.971,3,12.922
690,4.9755555556,6.3955555556,3,6.362222222200001
1195,6.441,7.0120000000000005,2,5.835
260,1.55,1.551,3,2.843
610,4.417,5.683,3,5.818
65,0.517,0.434,3,0.606
1190,6.132999999999999,6.132999999999999,3,6.6585714286
1220,10.562999999999999,7.795,3,6.555
635,5.39625,4.5233333333,3,4.7425
1090,11.799000000000001,12.157,3,12.895
755,6.322,6.244,3,7.428
665,5.4,3.97875,3,5.7075
485,6.2225,6.112222222200001,3,4.5485714286
930,9.689,9.865,3,10.0785714286
700,9.361,9.095,3,10.482000000000001
980,6.835,13.23,2,11.765555555599999
1225,5.322,2.249,2,3.5780000000000003
80,0.395,0.36200000000000004,3,0.589
1020,13.534,11.722999999999999,2,14.15
820,16.878,14.870999999999999,3,15.906666666700001
315,1.9509999999999998,2.086,3,2.263
1040,18.166,30.326999999999998,3,25.994
1365,3.062,3.062,3,2.795
615,7.867000000000001,6.279,2,6.64
335,5.0885714286,5.0885714286,3,6.02
110,0.917,0.511,3,0.8220000000000001
840,8.639,8.628,2,8.095
190,0.3675,0.355,3,0.28800000000000003
570,7.895,9.567,2,8.677
850,8.344,8.095,2,8.266
365,8.022,9.512,2,7.627000000000001
1155,7.6585714286,7.6585714286,3,6.50125
1190,5.0825,4.8633333333,3,5.4733333333
90,0.42700000000000005,0.628,3,0.42700000000000005
1170,9.145,9.389,3,9.599
555,5.551,6.1875,3,5.715
645,6.816,8.927999999999999,2,8.555
1150,4.9925,6.1383333333,3,7.928
1420,1.2990000000000002,1.538,3,0.8220000000000001
700,5.5,5.0866666667,3,5.927142857100001
665,10.078,10.588,3,11.982000000000001
670,8.566,10.829,3,10.145
305,4.285,4.529,2,6.066
550,7.817,7.051,2,9.684
525,9.589,11.105,2,10.695
50,0.594,0.639,2,0.8440000000000001
245,1.556,0.789,3,1.344
550,10.884,10.283,3,10.828
810,10.767999999999999,12.049000000000001,3,12.533
865,8.57625,11.437999999999999,3,9.493
255,1.16875,0.522,3,1.18125
1160,6.4,6.29,3,7.595
270,2.401,2.401,3,2.423
1095,12.19,13.079,3,11.332
915,10.689,10.616,3,9.333
680,10.761,9.39,3,10.056000000000001
1300,5.9311111111,3.784,3,3.5944444444
145,0.506,0.5720000000000001,3,0.579
780,6.372000000000001,6.372000000000001,3,8.451
715,10.238999999999999,9.455,3,11.110999999999999
730,6.3875,6.3577777778,3,6.54875
220,0.9109999999999999,0.7440000000000001,3,1.062
450,7.289,7.735,3,6.3388888889
105,0.594,0.65,3,0.789
680,8.378,7.545,2,8.527999999999999
620,7.405,7.101,2,6.695
385,5.122000000000001,4.1819999999999995,3,5.699
1275,4.7044444444,3.75125,3,4.5942857143
1005,17.144000000000002,21.044,3,23.410999999999998
1435,0.721,0.9790000000000001,3,1.4688888888999998
960,24.234,17.293,3,26.574
1190,7.0120000000000005,5.872000000000001,2,6.441
1220,7.623333333300001,5.233,3,5.638999999999999
1075,22.21,18.099,3,19.867
265,2.843,1.55,3,3.965
90,0.2466666667,0.15,2,0.2411111111
655,8.4811111111,5.195,3,3.97875
670,5.078,5.078,3,5.267
255,2.294,1.9780000000000002,2,2.028
455,7.266,7.266,3,6.289
965,13.377,13.741111111099999,2,12.745
1415,0.9259999999999999,1.073,2,0.5379999999999999
955,17.293,21.416,3,24.234
1090,13.079,10.195,3,12.19
545,4.5,5.84,3,5.20875
525,13.854000000000001,12.283,3,14.402999999999999
935,12.8,12.694,2,10.005
260,2.293,2.072,2,2.634
1430,1.139,1.077,2,0.912
1170,6.25,5.377000000000001,2,3.39
400,12.012,8.917,2,13.424000000000001
660,10.588,9.673,3,10.078
285,4.323,5.62,2,5.916
795,12.777999999999999,11.854000000000001,3,16.19
575,7.751,7.678,2,7.428999999999999
1175,5.1175,5.8425,3,6.1339999999999995
980,13.270999999999999,12.67,2,13.614
530,12.157,12.595,3,15.120999999999999
735,11.168,7.834,2,6.789
1360,6.056,6.182,3,4.578
95,0.2411111111,0.2466666667,2,0.161
290,3.9742857143,3.9114285713999997,3,2.6533333333
55,0.457,0.445,3,0.505
620,4.4122222222000005,5.0866666667,3,4.2775
775,12.872,11.693,3,10.639000000000001
315,3.7411111111,3.7411111111,3,3.38375
505,4.845,7.0688888889,3,6.249
750,12.158,10.860999999999999,3,10.51
755,8.722999999999999,7.877000000000001,2,7.94
1150,9.14,8.189,3,9.077
60,0.7371428570999999,0.42,3,0.9
1400,1.6059999999999999,1.456,2,0.711
1325,3.199,3.515,2,3.122
795,7.922000000000001,8.617,3,7.961
1370,1.473,3.077,2,1.217
750,6.244,7.666666666699999,3,6.322
895,19.566,21.987,3,18.479
1020,21.872,18.232,3,18.072
590,8.541,9.399,2,7.188
590,10.285,10.703,3,11.911
355,10.822000000000001,10.039,3,7.066
1320,5.472,6.5329999999999995,3,5.237
1185,5.437,5.562,2,3.5839999999999996
170,0.3266666667,0.222,3,0.828
365,8.027000000000001,7.977,3,8.855
40,0.506,0.35100000000000003,3,0.439
1405,1.335,1.494,2,1.64
555,10.449000000000002,10.327,3,10.695
1170,5.8425,7.595,3,5.1175
1000,14.306,14.072000000000001,2,14.477
1025,14.594000000000001,13.64,3,14.705
1140,8.138,6.402,3,5.894
630,5.056,7.21,2,7.5889999999999995
1195,5.3566666667,5.456,3,5.45
1255,3.917,3.128,2,2.588
1050,13.289000000000001,14.039000000000001,3,14.522
475,18.029,18.195999999999998,3,20.971
305,2.56,2.56,3,2.867
1395,1.6909999999999998,1.729,2,1.389
155,0.39,0.462,3,0.5866666667
385,8.706,9.4,2,9.878
225,0.878,0.856,3,1.4680000000000002
1035,13.234000000000002,14.25,2,14.524000000000001
325,7.979,6.843999999999999,3,6.4270000000000005
570,12.687999999999999,9.998,3,11.667
490,7.189,12.827,2,8.917
840,12.685,11.772,3,13.218
600,10.111,11.911,3,10.517000000000001
310,6.066,4.285,2,7.193
375,4.1422222222,4.4375,3,5.0183333333
1380,1.295,2.066,2,1.256
685,8.856,7.266,2,6.888
730,7.834,8.291,2,11.168
1300,3.90125,3.176,3,3.588
1095,9.728,8.277142857100001,2,9.55
1105,10.649000000000001,11.661,3,11.466
120,0.9440000000000001,0.47700000000000004,2,0.70875
1435,0.728,1.21,2,0.478
990,15.625,15.625,3,14.1828571429
485,6.8839999999999995,10.777999999999999,2,11.189
950,11.338888888900001,11.561111111099999,3,12.622
120,0.545,0.8220000000000001,3,0.4
1390,1.777,1.472,2,1.456
1135,7.127999999999999,8.662,2,6.95
180,0.301,1.012,3,0.539
1170,5.294,4.59,2,4.856
1065,15.164000000000001,13.5922222222,3,13.267000000000001
1425,1.0170000000000001,0.5379999999999999,2,1.21
75,0.544,0.9440000000000001,3,0.37799999999999995
440,6.685,7.042999999999999,3,7.784444444400001
0,0.65,0.912,2,0.9670000000000001
1120,9.177999999999999,9.177999999999999,3,8.921
810,8.3522222222,7.53,3,6.61
1135,9.111,10.017000000000001,3,7.622000000000001
770,9.611,10.9533333333,2,9.878
1150,6.472,6.472,3,7.6585714286
955,13.345,15.434000000000001,3,13.806
505,12.328,11.254000000000001,3,11.949000000000002
500,9.834,9.282,2,8.65
1230,6.9,9.372,3,8.177
730,11.944,12.94,3,13.339
285,4.416,4.239,3,5.021
1000,13.54875,11.7575,3,13.326666666700001
30,1.285,1.1320000000000001,3,0.6466666667000001
155,0.534,0.617,3,0.42200000000000004
520,11.105,8.661,2,9.589
15,1.2770000000000001,1.068,2,0.973
150,0.36,0.285,3,0.4
1035,14.729000000000001,14.729000000000001,3,14.193
110,0.23399999999999999,0.34,3,0.624
1145,5.894,8.138,3,7.511
690,11.345,10.056000000000001,3,11.488
495,8.917,7.189,2,10.689
1320,3.7439999999999998,3.113,3,2.727
645,5.55625,4.7425,3,5.2775
840,9.177,9.06125,3,8.81
20,1.139,1.139,3,0.852
285,5.334,4.199,3,5.195
10,3.298,2.1830000000000003,3,1.15
575,5.4510000000000005,4.272,3,4.468
760,7.94,8.722999999999999,2,8.495
935,10.0785714286,9.689,3,12.128
1055,13.195,13.944,2,12.700999999999999
510,9.007,8.25,2,10.012
255,2.4819999999999998,0.856,3,2.7939999999999996
175,0.45125,0.7575,3,0.54125
1230,5.303999999999999,5.183,3,4.1355555556
55,0.868,0.868,3,0.773
265,1.2,2.1116666666999997,3,1.8625
1300,5.242999999999999,4.683,3,5.1160000000000005
25,0.9490000000000001,0.98,3,0.915
190,0.1675,0.2288888889,3,0.605
160,0.528,0.8390000000000001,3,1.056
1240,4.412,4.412,3,5.457000000000001
990,15.39,17.122,3,17.965999999999998
360,5.43,4.677,3,4.7411111111
465,13.462,13.800999999999998,2,11.455
670,5.7075,5.4,3,5.25625
255,2.072,1.501,2,2.293
1260,3.466,4.444,2,5.117
1150,7.632999999999999,6.321000000000001,2,4.923
1190,8.172,6.766,3,8.189
1230,5.655,8.123,3,6.132000000000001
505,6.2925,8.215,3,4.691111111100001
145,0.5379999999999999,0.623,3,0.617
950,12.401111111099999,13.23,3,13.815
85,0.46799999999999997,0.611,2,0.37799999999999995
345,5.85,5.85,3,6.55
190,0.521,0.8390000000000001,3,0.556
795,9.038,8.218,2,10.789000000000001
275,3.1660000000000004,3.965,3,4.199
310,3.66,4.388999999999999,3,5.204
30,0.838,1.2770000000000001,3,0.35100000000000003
450,17.305,14.501,3,19.877
950,13.6922222222,10.288,3,11.3257142857
585,5.6111111111000005,5.0328571429,3,5.355
1285,3.634,3.4528571429,3,4.93875
1115,12.401,11.873,3,9.922
1020,14.195,16.046,2,12.18
295,5.355,4.583,3,3.799
0,0.478,0.728,2,0.6729999999999999
460,23.033,20.928,3,18.107
1020,15.033,14.7088888889,3,12.926666666700001
210,0.43200000000000005,0.43200000000000005,3,0.9
980,22.779,23.078000000000003,3,17.122
225,1.237,1.16,2,1.412
460,14.712,12.255,2,11.265999999999998
200,0.937,0.294,2,0.978
1305,4.971,4.511,3,5.7522222222
395,13.300999999999998,11.195,3,14.520999999999999
85,0.317,0.589,3,0.589
1140,7.382999999999999,7.382999999999999,3,6.537999999999999
1165,7.595,6.4,3,5.8425
895,14.169,15.105,3,15.578
1055,15.265555555599999,15.265555555599999,3,13.572000000000001
695,8.43,8.062000000000001,2,9.982999999999999
1425,2.344,2.35,3,1.311
930,12.006666666700001,11.42875,3,11.715
265,1.3780000000000001,1.3780000000000001,3,2.401
325,4.5071428571,3.4339999999999997,3,5.7711111111
630,4.5233333333,4.2775,3,5.39625
395,7.3411111111,8.3644444444,3,6.4811111111
910,9.984,9.984,3,11.234000000000002
360,9.512,9.294,2,8.022
1375,3.1430000000000002,3.505,3,2.2
705,10.56,13.638,3,12.399000000000001
485,12.827,10.012,2,7.189
1040,25.118000000000002,20.178,3,16.485
160,0.8440000000000001,0.645,3,0.723
1105,8.967,11.883,2,8.9
1320,3.515,3.4010000000000002,2,3.199
655,9.139,6.961,2,6.612
1350,2.877,3.117,2,2.967
450,17.383,18.692999999999998,3,20.928
615,7.101,8.662,2,7.405
1395,3.5610000000000004,2.201,3,2.622
60,0.505,0.457,3,0.2
285,4.317,4.317,3,4.454
1370,3.505,3.7060000000000004,3,3.1430000000000002
645,12.395714285699999,11.15,3,11.481
390,9.812000000000001,9.633,2,8.917
160,0.7477777778,0.23399999999999999,2,0.322
10,0.9059999999999999,1.295,3,1.3277777778
1025,12.544,12.806,2,13.561
1135,9.745,10.533,3,8.894
95,1.023,0.589,3,0.466
120,0.9022222222,0.5775,2,0.389
480,6.112222222200001,5.727,3,6.2225
220,1.16,0.423,2,1.237
780,7.349,6.632000000000001,3,8.735
775,15.020999999999999,13.876,3,14.149000000000001
1340,3.245,2.75,3,2.3155555556
1040,12.145,13.65,3,14.039000000000001
1355,2.807,3.045,3,2.6244444444
1310,4.406000000000001,4.406000000000001,3,4.138999999999999
1080,14.40125,15.4983333333,3,10.7355555556
1085,10.195,11.995,3,13.079
1245,4.3333333333,4.0255555556000004,3,5.394
1185,5.872000000000001,6.211,2,7.0120000000000005
240,0.5255555556,0.5255555556,3,0.9244444444
895,10.074444444400001,9.912,3,10.845555555599999
550,3.511,3.511,3,5.4388888889
525,5.961,6.0488888889,3,6.707000000000001
580,12.339,10.499,3,10.715
200,0.37799999999999995,0.3085714286,3,0.78
665,6.712999999999999,8.439,2,9.861
325,3.5071428571,3.5071428571,3,4.499
855,9.08375,7.445,3,9.6411111111
600,10.962,8.517000000000001,3,10.232999999999999
600,5.055,5.76375,3,4.9719999999999995
325,6.428,7.49,2,7.678999999999999
1390,0.9490000000000001,2.282,3,2.213
125,0.278,0.26375,3,0.294
770,6.8885714286,6.86,3,8.3328571429
620,9.039,9.717,3,9.9
650,4.338,4.0371428571,3,6.0111111111
475,22.799,17.862000000000002,3,14.706
860,9.6411111111,9.08375,3,8.5
405,14.5325,13.25,3,14.872
1380,2.395,2.395,3,2.2569999999999997
1135,9.422,10.377,3,8.567
235,1.55,1.195,3,0.789
290,5.195,5.334,3,4.2989999999999995
120,0.14400000000000002,0.624,3,0.36
785,7.757000000000001,6.638,2,6.4816666667
855,10.352,7.555,3,9.994
1385,2.0177777778,3.0475,3,1.334
1030,12.684000000000001,12.926666666700001,3,15.025555555599999
1345,3.71,3.3125,3,3.2680000000000002
575,10.128,10.722999999999999,2,8.656
485,11.444,9.994,2,10.089
810,7.567,11.182,2,9.218
1335,3.1725,3.0625,3,3.3125
815,6.777,7.362,3,8.674
395,6.316,5.699,3,6.099
610,8.039,10.232999999999999,3,8.762
820,10.645999999999999,9.218,2,9.902000000000001
340,3.4811111111,4.861000000000001,3,5.82
1225,5.5,5.5,3,5.3211111111000005
215,0.423,0.2,2,1.16
1180,5.572,6.132000000000001,3,6.006
1285,5.316,7.232,3,4.488
315,2.655,2.1488888888999997,3,2.52
665,6.407,6.773,2,9.855
710,6.044,6.203333333300001,3,6.227
740,10.834000000000001,10.066,3,10.860999999999999
1260,6.215,6.482,3,7.055
1355,1.005,1.739,2,1.344
1330,4.461,5.193,3,5.132999999999999
1330,2.461,2.767,2,2.655
45,0.639,0.418,2,0.594
435,13.26,14.538,3,15.427
215,0.884,1.145,3,1.123
725,5.88875,6.5425,3,7.75625
705,6.71375,5.7088888889,3,6.898
585,9.133,10.549000000000001,3,10.872
130,0.20600000000000002,0.395,2,0.4144444444
220,0.9057142856999999,0.9644444444,3,1.23625
1030,20.027,20.39,3,20.178
415,17.695,15.705,3,14.337
875,8.383,9.068,2,11.29
630,5.694,5.417000000000001,3,4.66
1340,3.424,2.5744444444,3,2.6914285714
945,16.211,14.975999999999999,3,15.434000000000001
875,8.406,11.515999999999998,3,11.667
1300,4.511,3.6911111111,3,4.971
205,0.78,0.37799999999999995,3,0.618
465,6.17375,7.1042857142999996,3,7.0889999999999995
1035,12.411,14.702,2,13.546
1005,13.326666666700001,13.54875,3,14.687000000000001
805,12.287,12.379000000000001,3,10.847999999999999
215,0.35600000000000004,1.122,3,0.856
1205,4.449,4.005,2,4.939
1225,6.555,10.562999999999999,3,5.7379999999999995
685,5.6770000000000005,5.6770000000000005,3,4.8533333333
715,6.227,6.044,3,7.0329999999999995
870,11.515999999999998,9.383,3,8.406
900,15.578,14.169,3,14.789000000000001
1125,6.935,9.327,3,8.299
1045,17.32,16.5425,3,14.845555555599999
190,0.3944444444,0.6288888889,2,0.7609999999999999
1075,12.1477777778,13.267000000000001,3,11.995
725,5.667999999999999,5.667999999999999,3,6.723
200,0.623,0.556,3,0.512
675,10.145,8.566,3,9.559
1065,18.227999999999998,29.028000000000002,3,16.801
395,9.17375,6.1485714286,3,6.7385714286
1100,11.332,12.19,3,10.677
830,10.4725,9.51375,3,8.4622222222
1380,4.821000000000001,5.022,3,3.965
1100,11.661,12.895,3,10.649000000000001
1410,2.5069999999999997,2.039,3,2.779
300,2.6830000000000003,2.937,3,1.8459999999999999
1200,4.654,3.909,2,4.034
1205,4.034,4.654,2,4.796
1220,3.295,5.292000000000001,2,4.671
400,10.982999999999999,8.058,2,9.867
545,5.994444444400001,6.6610000000000005,3,6.1875
680,6.0225,6.0225,3,5.6770000000000005
735,13.339,11.944,3,12.628
1345,1.306,2.7,2,2.206
1350,3.4739999999999998,3.4739999999999998,3,2.9219999999999997
315,5.432,4.066,2,6.022
250,0.522,0.816,3,1.0677777778
1390,3.245,3.245,3,2.311
270,3.965,2.843,3,3.1660000000000004
350,10.593,9.127,2,9.294
85,0.66,0.66,3,0.6666666667
1110,11.466,10.649000000000001,3,10.449000000000002
565,11.572000000000001,11.565999999999999,3,10.470999999999998
1210,6.29,5.817,3,5.8
1250,3.4622222222000003,3.889,3,3.267
890,9.566,9.133,3,8.707
200,0.384,0.517,3,0.217
1375,2.066,2.339,2,1.295
820,13.228,10.716,3,13.772
90,0.37799999999999995,0.46799999999999997,2,0.6055555556000001
1110,10.155,10.155,3,10.522
